id,title,release_date,release_year,runtime,budget,revenue,target_revenue,log_budget,runtime,release_month,log_popularity,vote_average,log_vote_count,cast_count,genre_Drama,genre_Comedy,genre_Thriller,genre_Action,genre_Romance,genre_Adventure,genre_Crime,genre_Science Fiction,genre_Horror,genre_Family,genre_Fantasy,genre_Mystery,genre_Animation,genre_History,genre_Music
8696,Calendar Girls,2003-09-02,2003.0,108.0,10000000.0,96542059.0,96542059.0,16.118095750958314,108.0,9.0,1.8098572126627541,6.6,4.553876891600541,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11093,House of Sand and Fog,2003-12-19,2003.0,126.0,16500000.0,16942795.0,16942795.0,16.61887099947687,126.0,12.0,2.3268039348361924,7.0,5.313205979041787,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,Monster,2003-11-16,2003.0,110.0,8000000.0,60378584.0,60378584.0,15.894952224644102,110.0,11.0,2.1027947210445332,7.0,6.2166061010848646,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11007,Cheaper by the Dozen,2003-12-24,2003.0,98.0,40000000.0,190212113.0,190212113.0,17.50439003707821,98.0,12.0,2.1239722902616274,6.0,6.587550014824796,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2289,Cold Mountain,2003-12-24,2003.0,154.0,79000000.0,173013509.0,173013509.0,18.184958423089522,154.0,12.0,2.36514130690827,6.7,6.302618975744905,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9620,Paycheck,2003-12-25,2003.0,119.0,60000000.0,96269812.0,96269812.0,17.909855136853043,119.0,12.0,2.6079933000873097,5.9,6.38856140554563,46,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0
10601,Peter Pan,2003-12-25,2003.0,113.0,100000000.0,121975011.0,121975011.0,18.420680753952364,113.0,12.0,2.301212150940282,6.9,6.51025834052315,11,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
52036,The Company,2003-09-10,2003.0,112.0,15000000.0,2281585.0,2281585.0,16.52356082573315,112.0,9.0,2.1751565259034313,5.7,3.091042453358316,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35712,Secret Things,2002-10-16,2002.0,115.0,0.0,105090.0,105090.0,0.0,115.0,10.0,1.5620131257125007,6.1,3.2188758248682006,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14844,Chasing Liberty,2004-01-09,2004.0,111.0,23000000.0,12.0,12.0,16.951004817371683,111.0,1.0,1.9388556099186463,6.1,5.043425116919247,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
26710,My Baby's Daddy,2004-01-09,2004.0,86.0,0.0,51.0,51.0,0.0,86.0,1.0,1.873880323750146,4.3,2.772588722239781,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5966,Along Came Polly,2004-01-16,2004.0,90.0,42000000.0,171963386.0,171963386.0,17.553180200057167,90.0,1.0,2.816937012066191,5.8,6.679599185844383,26,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10718,Torque,2004-01-16,2004.0,84.0,40000000.0,46546197.0,46546197.0,17.50439003707821,84.0,1.0,1.8832719925091548,4.7,4.804021044733257,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11034,The Great Gatsby,1974-03-27,1974.0,144.0,6500000.0,26533200.0,26533200.0,15.687312888712007,144.0,3.0,1.9025011802483587,6.2,4.976733742420574,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31395,"Car 54, Where Are You?",1994-01-28,1994.0,89.0,10700000.0,1238080.0,1238080.0,16.185754392890075,89.0,1.0,0.7230500983442258,3.0,1.791759469228055,13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
15797,Only the Strong,1993-08-27,1993.0,99.0,6000000.0,3283371.0,3283371.0,15.607270193858982,99.0,8.0,2.193253369183421,6.8,3.4339872044851463,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9548,The Adventures of Ford Fairlane,1990-07-11,1990.0,104.0,49000000.0,20423389.0,20423389.0,17.707330876483063,104.0,7.0,1.5758705807627595,6.2,4.290459441148391,55,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
17258,The Pick-up Artist,1987-09-18,1987.0,81.0,15000000.0,13290368.0,13290368.0,16.52356082573315,81.0,9.0,1.568612376240907,5.4,3.58351893845611,38,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
22584,To Have and Have Not,1944-10-11,1944.0,100.0,0.0,3650000.0,3650000.0,0.0,100.0,10.0,2.3981831404514105,7.6,4.727387818712341,35,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
14239,Cool World,1992-07-10,1992.0,102.0,30000000.0,14110589.0,14110589.0,17.216707972959764,102.0,7.0,2.54802971651746,4.9,4.912654885736052,15,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
55448,Money for Nothing,1993-09-10,1993.0,100.0,11000000.0,1044824.0,1044824.0,16.213405921671733,100.0,9.0,1.6271560156776808,5.1,3.091042453358316,14,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
21779,The Silencers,1966-02-18,1966.0,102.0,0.0,16318124.0,16318124.0,0.0,102.0,2.0,1.1973894817332773,6.5,2.9444389791664403,18,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1954,The Butterfly Effect,2004-01-22,2004.0,113.0,13000000.0,96060858.0,96060858.0,16.380459992348886,113.0,1.0,2.638695764258382,7.3,7.659171367666058,28,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13476,Win a Date with Tad Hamilton!,2004-01-23,2004.0,95.0,17000000.0,16980098.0,16980098.0,16.648723960844016,95.0,1.0,1.9350262768737188,5.5,5.099866427824199,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
11194,Touching the Void,2003-09-05,2003.0,106.0,0.0,13885802.0,13885802.0,0.0,106.0,9.0,2.151066845275056,7.6,4.941642422609304,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12634,The Big Bounce,2004-01-30,2004.0,88.0,50000000.0,6808550.0,6808550.0,17.72753358339242,88.0,1.0,2.014405696897359,5.0,4.356708826689592,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
15708,Latter Days,2003-07-10,2003.0,107.0,850000.0,819939.0,819939.0,13.652992804936396,107.0,7.0,1.4667082306735644,6.8,4.060443010546419,11,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
21301,Barbershop 2:  Back in Business,2004-01-20,2004.0,106.0,18000000.0,65070412.0,65070412.0,16.705882371415992,106.0,1.0,2.235776156412809,5.7,4.356708826689592,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20483,Catch That Kid,2004-02-06,2004.0,92.0,18000000.0,16702864.0,16702864.0,16.705882371415992,92.0,2.0,1.8287965499905314,5.0,4.3694478524670215,34,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
14292,Miracle,2004-02-06,2004.0,135.0,28000000.0,64445708.0,64445708.0,17.147715103853763,135.0,2.0,2.2245153294523203,7.0,5.093750200806762,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1278,The Dreamers,2003-09-01,2003.0,115.0,15000000.0,15121165.0,15121165.0,16.52356082573315,115.0,9.0,2.0393980201125346,7.2,6.523562306149512,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19361,Sleep with Me,1994-01-01,1994.0,86.0,0.0,161410.0,161410.0,0.0,86.0,1.0,2.0013320162880706,5.3,2.4849066497880004,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
29473,Let's Do It Again,1975-10-11,1975.0,110.0,70000.0,11800000.0,11800000.0,11.156264806643742,110.0,10.0,0.880386210075187,7.7,2.3978952727983707,8,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
11023,Thirteen,2003-08-20,2003.0,100.0,2000000.0,4601043.0,4601043.0,14.508658238524095,100.0,8.0,2.733060096686342,6.6,5.87493073085203,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35227,Foolish Wives,1922-01-11,1922.0,117.0,1100000.0,400200.0,400200.0,13.910821646859095,117.0,1.0,0.6087297092136751,6.4,2.3978952727983707,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11221,Best Defense,1984-07-20,1984.0,94.0,18000000.0,19265302.0,19265302.0,16.705882371415992,94.0,7.0,1.09030252468223,3.6,3.258096538021482,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1824,50 First Dates,2004-02-13,2004.0,99.0,75000000.0,196482882.0,196482882.0,18.132998684833918,99.0,2.0,2.4960846096345306,6.6,7.6787889981991535,55,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
16784,Welcome to Mooseport,2004-02-24,2004.0,110.0,30000000.0,14000000.0,14000000.0,17.216707972959764,110.0,2.0,1.5754243544859505,4.8,4.007333185232471,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
337,Monsieur Ibrahim,2003-12-03,2003.0,94.0,0.0,11576431.0,11576431.0,0.0,94.0,12.0,2.2257929215986203,7.0,3.6888794541139363,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11951,Vanishing Point,1971-01-15,1971.0,99.0,1300000.0,72266306.0,72266306.0,14.077875591662238,99.0,1.0,1.821967413482135,7.1,4.709530201312334,19,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
28963,The Thief of Bagdad,1924-03-18,1924.0,149.0,1135654.0,1213880.0,1213880.0,13.942720134954806,149.0,3.0,1.5848408702767296,7.4,3.6375861597263857,21,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0
19345,Black Widow,1987-02-06,1987.0,102.0,0.0,25205460.0,25205460.0,0.0,102.0,2.0,1.4459564021570008,6.0,3.828641396489095,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9838,King Solomon's Mines,1985-03-20,1985.0,100.0,12500000.0,238227.0,238227.0,16.341239282272525,100.0,3.0,1.965543994601652,5.0,4.624972813284271,5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2099,Raw Deal,1986-06-06,1986.0,106.0,8500000.0,16209459.0,16209459.0,15.955576839107596,106.0,6.0,2.3313765134948823,5.5,5.075173815233827,23,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
8842,Against the Ropes,2004-02-20,2004.0,106.0,39000000.0,6614280.0,6614280.0,17.479072229734946,106.0,2.0,0.8675298072772426,4.5,3.4965075614664802,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11132,Confessions of a Teenage Drama Queen,2004-02-17,2004.0,89.0,15000000.0,29331068.0,29331068.0,16.52356082573315,89.0,2.0,2.1309987075002574,5.1,5.43372200355424,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9352,EuroTrip,2004-02-20,2004.0,93.0,25000000.0,20796847.0,20796847.0,17.034386422832473,93.0,2.0,1.9845081408853844,6.5,6.513230110912307,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
615,The Passion of the Christ,2004-02-25,2004.0,127.0,30000000.0,611899420.0,611899420.0,17.216707972959764,127.0,2.0,2.652831176019783,6.9,6.790097235513905,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11217,Club Dread,2004-02-27,2004.0,104.0,8500000.0,5001655.0,5001655.0,15.955576839107596,104.0,2.0,2.025002515187453,5.1,4.68213122712422,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10677,Dirty Dancing: Havana Nights,2004-02-27,2004.0,86.0,25000000.0,27685016.0,27685016.0,17.034386422832473,86.0,2.0,1.700257844329151,6.0,5.043425116919247,19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13572,Twisted,2004-02-27,2004.0,97.0,50000000.0,25195000.0,25195000.0,17.72753358339242,97.0,2.0,1.8525795229268276,5.3,4.852030263919617,11,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
338,"Good bye, Lenin!",2003-02-09,2003.0,121.0,4800000.0,79384880.0,79384880.0,15.38412668421143,121.0,2.0,2.451487309415965,7.4,6.401917196727186,16,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2023,Hidalgo,2004-03-05,2004.0,136.0,100000000.0,108103450.0,108103450.0,18.420680753952364,136.0,3.0,2.2127379535735487,6.5,5.7745515455444085,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9384,Starsky & Hutch,2004-03-05,2004.0,101.0,60000000.0,170268750.0,170268750.0,17.909855136853043,101.0,3.0,2.4660752806678565,5.6,6.495265555937008,84,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
17047,Agent Cody Banks 2: Destination London,2004-06-24,2004.0,100.0,26000000.0,28818995.0,28818995.0,17.073607134447293,100.0,6.0,2.6094821200962586,5.2,4.983606621708336,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10591,The Girl Next Door,2004-04-09,2004.0,108.0,25000000.0,30411183.0,30411183.0,17.034386422832473,108.0,4.0,2.6450193783715306,6.3,6.739336627357174,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,Secret Window,2004-03-12,2004.0,96.0,40000000.0,92913171.0,92913171.0,17.50439003707821,96.0,3.0,2.3536852537324937,6.4,6.915723448631314,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11169,Spartan,2004-03-12,2004.0,102.0,19250000.0,8112712.0,8112712.0,16.773021670646116,102.0,3.0,2.1239988312911913,6.3,4.653960350157523,13,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
2778,Clifford,1994-04-01,1994.0,89.0,19000000.0,7411659.0,7411659.0,16.759949589762293,89.0,4.0,1.2410642329302237,5.3,2.8903717578961645,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10433,Mad Dog and Glory,1993-03-05,1993.0,96.0,0.0,11081586.0,11081586.0,0.0,96.0,3.0,1.7525589025384989,5.5,4.3694478524670215,11,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
47168,The Wind in the Willows,1996-10-16,1996.0,84.0,12.0,1.0,1.0,2.5649493574615367,84.0,10.0,0.8797603485360543,4.9,2.833213344056216,24,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0
924,Dawn of the Dead,2004-03-19,2004.0,101.0,28000000.0,102356381.0,102356381.0,17.147715103853763,101.0,3.0,2.6502708651182347,6.8,6.946975992135418,20,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
38,Eternal Sunshine of the Spotless Mind,2004-03-19,2004.0,108.0,20000000.0,72258126.0,72258126.0,16.811242881518265,108.0,3.0,2.6323439164298357,7.9,8.231908243564177,19,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
11081,Taking Lives,2004-03-19,2004.0,103.0,45000000.0,65470529.0,65470529.0,17.622173069956816,103.0,3.0,2.181147136243476,6.0,5.877735781779639,27,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
16941,Intermission,2003-08-29,2003.0,105.0,5000000.0,4856298.0,4856298.0,15.424948670398354,105.0,8.0,1.5509578020084887,6.4,3.9512437185814275,13,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0
9541,Jersey Girl,2004-03-25,2004.0,102.0,35000000.0,36098382.0,36098382.0,17.370858648025116,102.0,3.0,1.9030782491229763,5.8,5.811140992976701,14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20304,Never Die Alone,2004-03-26,2004.0,88.0,3000000.0,5923000.0,5923000.0,14.914123179965662,88.0,3.0,1.9758063423629946,5.7,3.5553480614894135,12,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
11024,Scooby-Doo 2: Monsters Unleashed,2004-03-24,2004.0,93.0,0.0,181466833.0,181466833.0,0.0,93.0,3.0,2.1580886605876213,5.4,6.253828811575473,12,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
553,Dogville,2003-05-19,2003.0,178.0,10000000.0,16680836.0,16680836.0,16.118095750958314,178.0,5.0,2.380341650956074,7.6,6.429719478039138,31,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
10544,Ned Kelly,2003-03-22,2003.0,110.0,0.0,6585516.0,6585516.0,0.0,110.0,3.0,2.52399602418852,6.1,4.74493212836325,30,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1487,Hellboy,2004-04-02,2004.0,122.0,66000000.0,99318987.0,99318987.0,18.005165315142214,122.0,4.0,2.6537245242129357,6.5,7.731492029245684,21,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
13700,Home on the Range,2004-04-02,2004.0,76.0,110000000.0,103951461.0,103951461.0,18.5159909328476,76.0,4.0,2.2571215096142314,5.7,6.0063531596017325,21,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
11358,Walking Tall,2004-04-02,2004.0,86.0,56000000.0,57223890.0,57223890.0,17.840862266556567,86.0,4.0,2.4490691736951655,6.0,5.961005339623274,49,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
13573,The United States of Leland,2003-01-18,2003.0,108.0,0.0,343816.0,343816.0,0.0,108.0,1.0,2.4058096891991156,6.5,4.5217885770490405,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19084,Johnson Family Vacation,2004-04-07,2004.0,97.0,12000000.0,31179516.0,31179516.0,16.300417291085605,97.0,4.0,1.440555011050058,4.8,3.4657359027997265,11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10733,The Alamo,2004-04-07,2004.0,137.0,145000000.0,25819961.0,25819961.0,18.7922443072814,137.0,4.0,2.58331059955299,5.8,4.6913478822291435,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14442,Ella Enchanted,2004-04-09,2004.0,96.0,31000000.0,27388767.0,27388767.0,17.249497794707484,96.0,4.0,2.510979447695659,5.9,6.12029741895095,17,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
2122,The Whole Ten Yards,2004-04-07,2004.0,98.0,40000000.0,26155781.0,26155781.0,17.50439003707821,98.0,4.0,2.0987612092324768,5.5,5.645446897643238,10,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
6844,The Ten Commandments,1956-10-05,1956.0,220.0,13000000.0,122700000.0,122700000.0,16.380459992348886,220.0,10.0,2.497085518706867,7.5,5.883322388488279,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
923,Dawn of the Dead,1978-09-02,1978.0,127.0,650000.0,55000000.0,55000000.0,13.384729180332174,127.0,9.0,3.0077601477889173,7.4,6.393590753950631,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41857,Bandolero!,1968-06-01,1968.0,106.0,0.0,12000000.0,12000000.0,0.0,106.0,6.0,0.9038310311844046,6.2,3.044522437723423,12,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
78364,The Slugger's Wife,1985-03-29,1985.0,105.0,0.0,1878561.0,1878561.0,0.0,105.0,3.0,0.00030795257773712144,3.8,1.0986122886681098,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10338,Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes,1965-06-03,1965.0,138.0,5600000.0,29950000.0,29950000.0,15.53827733427679,138.0,6.0,1.8231652702184,6.4,3.713572066704308,25,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
12239,The Osterman Weekend,1983-10-14,1983.0,103.0,0.0,6486797.0,6486797.0,0.0,103.0,10.0,2.344217127343434,6.0,3.5553480614894135,36,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
10843,After Hours,1985-09-13,1985.0,97.0,4500000.0,10609321.0,10609321.0,15.319588176962746,97.0,9.0,2.0259301311959015,7.4,5.529429087511423,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
15673,Connie and Carla,2004-04-16,2004.0,98.0,20000000.0,11341016.0,11341016.0,16.811242881518265,98.0,4.0,2.3515973277420765,6.4,3.2188758248682006,14,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
393,Kill Bill: Vol. 2,2004-04-16,2004.0,136.0,30000000.0,152159461.0,152159461.0,17.216707972959764,136.0,4.0,3.1149840966804194,7.7,8.30943074214033,27,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
7220,The Punisher,2004-04-15,2004.0,124.0,33000000.0,54700105.0,54700105.0,17.312018149733785,124.0,4.0,2.9575587998540036,6.1,6.668228248417403,33,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
237,Young Adam,2003-09-26,2003.0,93.0,6400000.0,2500000.0,2500000.0,15.671808704579888,93.0,9.0,1.8302457781571742,5.9,3.8501476017100584,14,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
10096,13 Going on 30,2004-04-13,2004.0,98.0,37000000.0,96455697.0,96455697.0,17.426428497635523,98.0,4.0,2.6124636164349138,6.3,7.13966033596492,50,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
9509,Man on Fire,2004-04-23,2004.0,146.0,70000000.0,130293714.0,130293714.0,18.064005814299346,146.0,4.0,2.3642154206834562,7.3,7.367708572374371,12,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
11058,Godsend,2004-04-30,2004.0,102.0,25000000.0,30114487.0,30114487.0,17.034386422832473,102.0,4.0,2.5072508158784053,4.7,4.74493212836325,8,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
11141,Laws of Attraction,2004-04-04,2004.0,90.0,28000000.0,30016165.0,30016165.0,17.147715103853763,90.0,4.0,1.9079321719570312,5.6,4.653960350157523,7,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
10625,Mean Girls,2004-04-30,2004.0,97.0,17000000.0,129042871.0,129042871.0,16.648723960844016,97.0,4.0,2.522108900934702,6.9,7.784057002639929,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54807,Mickey,2004-05-02,2004.0,90.0,6000000.0,293793.0,293793.0,15.607270193858982,90.0,5.0,0.287146929288217,6.5,0.6931471805599453,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7131,Van Helsing,2004-05-05,2004.0,132.0,160000000.0,300257475.0,300257475.0,18.8906843794481,132.0,5.0,2.6132494381897313,6.0,7.423568444259167,15,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
26899,The Mudge Boy,2003-01-17,2003.0,94.0,800000.0,62852.0,62852.0,13.592368256649284,94.0,1.0,2.0964247569902312,7.3,3.2188758248682006,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,Troy,2004-05-13,2004.0,163.0,175000000.0,497409852.0,497409852.0,18.980296537602072,163.0,5.0,2.7965051190184447,6.9,7.952263308657046,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
883,Coffee and Cigarettes,2003-09-05,2003.0,96.0,0.0,7897645.0,7897645.0,0.0,96.0,9.0,1.8445938255694267,6.9,5.37989735354046,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
96461,Dance Me Outside,1995-03-10,1995.0,84.0,0.0,304852.0,304852.0,0.0,84.0,3.0,0.4054544413846084,7.0,1.791759469228055,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10375,D-Tox,2002-01-04,2002.0,96.0,55000000.0,6416302.0,6416302.0,17.822843761378564,96.0,1.0,2.6654498902031496,5.4,4.844187086458591,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11864,Enemy Mine,1985-12-12,1985.0,108.0,40000000.0,12303411.0,12303411.0,17.50439003707821,108.0,12.0,2.379813598358428,6.7,5.537334267018537,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9461,Enter the Dragon,1973-08-17,1973.0,99.0,850000.0,90000000.0,90000000.0,13.652992804936396,99.0,8.0,2.458541883677857,7.3,6.194405391104672,22,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
17993,Henry & June,1990-09-28,1990.0,136.0,0.0,11567449.0,11567449.0,0.0,136.0,9.0,1.6974412805711105,6.3,3.713572066704308,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41965,Paperhouse,1988-01-01,1988.0,92.0,0.0,241.0,241.0,0.0,92.0,1.0,1.50854982498694,6.6,3.6375861597263857,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
667,You Only Live Twice,1967-06-12,1967.0,117.0,9500000.0,111584787.0,111584787.0,16.066802461833923,117.0,6.0,2.4300692755445614,6.5,6.295266001439646,16,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
700,Octopussy,1983-06-05,1983.0,131.0,27500000.0,187500000.0,187500000.0,17.129696599000436,131.0,6.0,2.452667680772744,6.2,6.282266746896006,83,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
36670,Never Say Never Again,1983-10-07,1983.0,134.0,36000000.0,160000000.0,160000000.0,17.399029524198163,134.0,10.0,2.4187655118124782,5.8,5.855071922202427,37,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
5511,Le Samouraï,1967-10-25,1967.0,105.0,0.0,39481.0,39481.0,0.0,105.0,10.0,2.3116724773585466,7.9,5.236441962829949,27,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5511,Le Samouraï,1967-10-25,1967.0,105.0,0.0,39481.0,39481.0,0.0,105.0,10.0,2.3116724773585466,7.9,5.236441962829949,27,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
41003,White Palace,1990-10-19,1990.0,103.0,0.0,17487531.0,17487531.0,0.0,103.0,10.0,1.2789374094648307,6.2,3.5263605246161616,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
294,Desert Hearts,1985-10-01,1985.0,96.0,350000.0,2400000.0,2400000.0,12.765691290604371,96.0,10.0,0.9373110488577795,6.7,3.091042453358316,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11507,Body Double,1984-10-25,1984.0,114.0,10000000.0,8801940.0,8801940.0,16.118095750958314,114.0,10.0,2.3829564235882317,6.4,4.9344739331306915,17,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
17538,Rooster Cogburn,1975-10-17,1975.0,108.0,0.0,8022000.0,8022000.0,0.0,108.0,10.0,2.5756919867015857,6.2,3.6888794541139363,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,The Miracle Worker,1962-05-22,1962.0,106.0,500000.0,2500000.0,2500000.0,13.122365377402328,106.0,5.0,1.6805979006929748,7.5,4.189654742026425,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34328,Monster in a Box,1992-05-15,1992.0,87.0,0.0,311245.0,311245.0,0.0,87.0,5.0,0.009911716246247607,4.8,1.6094379124341003,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47108,I Come,2000-10-04,2000.0,90.0,0.0,124994.0,124994.0,0.0,90.0,10.0,0.23481280002084948,6.8,1.791759469228055,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14684,School Ties,1992-09-18,1992.0,106.0,0.0,14715067.0,14715067.0,0.0,106.0,9.0,2.1327904655626155,6.3,4.584967478670572,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13937,Raising Cain,1992-08-07,1992.0,91.0,12000000.0,37170057.0,37170057.0,16.300417291085605,91.0,8.0,2.2841105853563772,5.9,4.204692619390966,22,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
26670,Noises Off...,1992-03-20,1992.0,101.0,12000000.0,2280148.0,2280148.0,16.300417291085605,101.0,3.0,1.6447060166180925,7.0,3.6635616461296463,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
988,The China Syndrome,1979-03-16,1979.0,122.0,5900000.0,51718367.0,51718367.0,15.59046307836746,122.0,3.0,1.7265476548127596,7.0,4.605170185988092,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32430,The Bells of St. Mary's,1945-12-27,1945.0,126.0,0.0,21300000.0,21300000.0,0.0,126.0,12.0,1.2848356678873585,7.3,3.7612001156935624,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
